	       time	   Inlet_SPL_db       Origin_SPL_db     Top_Wall_SPL_db	 Bottom_Wall_SPL_db	  Outlet_SPL_db
             0.1318    0.00152570624166    0.00209899810122   -0.00166505207901    0.00873040811648  -3.16266577008e-05
              0.132    0.00187072766612    0.00350067379394   -0.00474698365527    0.00834726337003  -2.58231823743e-05
             0.1322    0.00199082396342    0.00488013350637   -0.00738659506707    0.00755491609944  -1.48424152868e-05
             0.1324    0.00184346301081    0.00604328108819   -0.00904553699528    0.00661914125216  -2.49447443739e-06
             0.1326    0.00143247091019    0.00673397004606   -0.00936391967835    0.00582567579879   6.80436036424e-06
             0.1328   0.000812753691286     0.0067553904633   -0.00824771442762    0.00541817481767   9.72601035906e-06
              0.133   8.24895736179e-05    0.00606615243342    -0.0058858128216    0.00554003551648   5.33774976212e-06
             0.1332   -0.00063863883048    0.00481328525341   -0.00269352762791    0.00619275193063  -4.48343477983e-06
             0.1334   -0.00123775569349    0.00328873396057   0.000798916211138    0.00722186158843  -1.57010364719e-05
             0.1336   -0.00163126878643    0.00182304181306    0.00407860223079     0.0083370281173  -2.36039660068e-05
             0.1338   -0.00177425473197   0.000656814998654    0.00676379018509    0.00916578094093  -2.45784374884e-05
              0.134   -0.00166062268621  -0.000156528899324    0.00866798790536    0.00933220529885  -1.75043275174e-05
             0.1342   -0.00132267673579  -0.000774723692447    0.00980013108797    0.00854446862466   -4.2456478615e-06
             0.1344  -0.000830804215792   -0.00150352253851     0.0103079784423    0.00667074366536   1.09645578787e-05
             0.1346  -0.000284435154444   -0.00266365104442     0.0103897739637    0.00378363523026   2.30366069811e-05
             0.1348   0.000210316077056   -0.00443381592836     0.0102079557486   0.000159259952081      2.78896618e-05
              0.135   0.000567196676222   -0.00673351285128    0.00983544025134   -0.00377230015591   2.39857441702e-05
             0.1352   0.000737607126907   -0.00919903282668    0.00925117546231   -0.00751585400476   1.29565450629e-05
             0.1354    0.00071698253236    -0.0112693080991    0.00838231316818    -0.0106187858718  -9.30139481055e-07
             0.1356   0.000544055998456    -0.0123581643286    0.00717249776668    -0.0127707636444  -1.22943028668e-05
             0.1358   0.000292119678239    -0.0120596812326    0.00564586875962    -0.0138694578208  -1.66163504406e-05
              0.136    4.8468337604e-05    -0.0103146223791    0.00393805019097    -0.0140344529552   -1.1935159448e-05
             0.1362  -0.000112864989471   -0.00746935798813     0.0022781130819    -0.0135651739359   3.70018013819e-07
             0.1364  -0.000152793044807   -0.00419560968513   0.000924678218797    -0.0128539837934   1.60314053718e-05
             0.1366  -7.66170975067e-05   -0.00129418723309   7.79567356688e-05     -0.012278164082   2.94419712326e-05
             0.1368   6.83985518061e-05   0.000550201645746  -0.000199381961654    -0.0121004450999   3.57478293039e-05
              0.137   0.000207708467218   0.000977483921402  -2.04978696621e-05    -0.0124051849265   3.27067772003e-05
             0.1372   0.000265445488733   4.90233936798e-05   0.000347161336379    -0.0130868456641   2.16003851384e-05
             0.1374   0.000192608804806   -0.00180203625908   0.000561261812469    -0.0138921619088   6.82493906262e-06
             0.1376  -1.42933804969e-05   -0.00394397460414   0.000318286922413     -0.014501932625  -5.72073336623e-06
             0.1378  -0.000309691434791   -0.00577271278081  -0.000536409656915    -0.0146273635311  -1.08680657317e-05
              0.138  -0.000611081934042   -0.00690628788565   -0.00194177003622    -0.0140926102569  -6.19354170804e-06
             0.1382  -0.000824986311233    -0.0072851674478   -0.00362455934366    -0.0128804511759   6.96412991185e-06
             0.1384  -0.000879147144698   -0.00715697213594   -0.00517758301494    -0.0111299990101   2.39016000529e-05
             0.1386  -0.000748729528016   -0.00695987549805   -0.00619119552258   -0.00909013852481   3.82459730316e-05
             0.1388  -0.000466542226055   -0.00714085731555   -0.00639686480125   -0.00704529353475   4.43277204057e-05
              0.139  -0.000112905464412   -0.00796139392404    -0.0057747346334   -0.00523727754705   3.93384770946e-05
             0.1392   0.000212396693277   -0.00935618863063   -0.00458625251312   -0.00380645218237   2.44478203974e-05
             0.1394   0.000425386216358    -0.0109043366974   -0.00331560901541   -0.00276781617991   4.43919844273e-06
             0.1396   0.000486013256041    -0.0119345686358   -0.00253290703537   -0.00202580446634  -1.40161870823e-05
             0.1398   0.000409294175296    -0.0117324205965   -0.00271818290711   -0.00141951328673  -2.48114638716e-05
               0.14   0.000256862767134   -0.00977903506788   -0.00409989362708  -0.000781620448865  -2.46676454832e-05
             0.1402   0.000112271639254   -0.00594440255727   -0.00655918146433   8.16217718193e-06  -1.43598733848e-05
             0.1404   4.84602858646e-05  -0.000574625875569   -0.00963246385439   0.000990431746573    1.5581208228e-06
             0.1406   9.87446432665e-05     0.0055571049345    -0.0126153968212    0.00212129729851   1.64373760604e-05
             0.1408   0.000242042829414     0.0114262087562    -0.0147403112563    0.00329297378255   2.40065407429e-05
              0.141   0.000408627722822     0.0160082143634    -0.0153766481449    0.00436979668674   2.07198943947e-05
             0.1412   0.000504938178526     0.0185304896707    -0.0141968693598    0.00522649900948   7.10834376004e-06
             0.1414   0.000448675448788     0.0186520262852    -0.0112609373774    0.00577726349586  -1.23735929811e-05
             0.1416   0.000202210735384     0.0165251902633   -0.00699721089646     0.0059893491098  -3.09573341474e-05
             0.1418  -0.000207465217354     0.0127295585964   -0.00208850305203    0.00588156529718  -4.20391929099e-05
              0.142  -0.000690496333424    0.00810486378239    0.00270069219196    0.00551292706618  -4.16163530828e-05
             0.1422   -0.00111823645465    0.00353800208913    0.00670455201448    0.00496869585802   -2.9778062302e-05
             0.1424   -0.00136202785732  -0.000232768649153    0.00949363856212    0.00434938476626  -1.06948337368e-05
             0.1426   -0.00133435531532   -0.00274759584547     0.0109359935094    0.00376435965648   8.89831141712e-06
             0.1428   -0.00101937675589   -0.00386764655674     0.0111731593797    0.00332750204597   2.21700253372e-05
              0.143  -0.000482850356319   -0.00373777553047     0.0105288799037    0.00315012321618   2.47008169288e-05
             0.1432   0.000142349041032   -0.00269582795331     0.0093867329922    0.00332714308951   1.60985461346e-05
             0.1434   0.000691641975145   -0.00116147871353    0.00807833575566    0.00391625579085   1.13923377915e-07
             0.1436     0.0010153460927   0.000466764986964    0.00681523595269    0.00491480685389  -1.67964128695e-05
             0.1438    0.00102287701959    0.00188625040612    0.00567901605229    0.00624306588181   -2.7930832347e-05
              0.144   0.000710861761239    0.00292540039002     0.0046624460616    0.00774336593493  -2.89084493933e-05
             0.1442   0.000166108882515    0.00353863294613    0.00373729849589    0.00920120842558  -1.93686461675e-05
             0.1444  -0.000457567866021    0.00377220069423    0.00291726906437     0.0103875732211  -3.14624455319e-06
             0.1446  -0.000981715442338    0.00372174813835    0.00228913932079     0.0111135536784   1.31682406312e-05
             0.1448   -0.00125261429706     0.0035020460213    0.00199948642606     0.0112820954417   2.27598927742e-05
              0.145   -0.00118368488177    0.00323598479607    0.00220234312124     0.0109197911667   2.12601333659e-05
             0.1452   -0.00077888727854    0.00305187372282    0.00298859872045     0.0101757084962   8.52951579579e-06
             0.1454  -0.000130544593567    0.00307050272909    0.00432522489306    0.00928340023556  -1.11580637179e-05
             0.1456   0.000607432520997    0.00337298054871    0.00602928812287    0.00849389177482  -3.06418908233e-05
             0.1458    0.00126260932942    0.00395816923055    0.00778959801042    0.00799773853467  -4.25657673256e-05
              0.146    0.00169020824181    0.00470996681364    0.00923227037129    0.00785951794805   -4.2222615143e-05
             0.1462    0.00180853687321     0.0053936491852     0.0100114071678    0.00798615940797   -2.9453177514e-05
             0.1464    0.00161393200887     0.0056917397216    0.00989772534338    0.00814145775307  -8.83502657997e-06
             0.1466    0.00117315453649    0.00527907399566    0.00883891535777    0.00800552220362   1.19607963273e-05
             0.1468   0.000598791184784     0.0039236388102    0.00697491218062    0.00726400003494   2.50605201264e-05
              0.147    1.7245963272e-05    0.00158497492854    0.00460528617711    0.00570217970571   2.54388422779e-05
             0.1472  -0.000461503542261   -0.00152617463589    0.00211954652133    0.00327678425155   1.29484427732e-05
             0.1474  -0.000766005152666   -0.00495609748555  -8.98663087499e-05   0.000144313012916  -7.49322684079e-06
             0.1476  -0.000873642929159   -0.00809264265718    -0.0017095968056    -0.0033626269319  -2.76893413361e-05
             0.1478  -0.000807919453494    -0.0103095032518   -0.00256356132745   -0.00680438098573  -3.92869131086e-05
              0.148  -0.000624648560407    -0.0111326211293   -0.00263610199402   -0.00972909400881  -3.70620015273e-05
             0.1482  -0.000392463932869    -0.0103798537192   -0.00205845933778    -0.0117669899871  -2.10897292462e-05
             0.1484  -0.000174382316104   -0.00822889034069   -0.00106600052113    -0.0126991933612   3.08596375674e-06
             0.1486   -1.5098484993e-05   -0.00518798694046   6.01306071861e-05     -0.012485150792   2.64191052218e-05
             0.1488   6.48462569397e-05   -0.00197276583913    0.00105157726155    -0.0112460069077    3.9775403131e-05
              0.149   6.89671109494e-05   0.000679512305653    0.00169903739066    -0.0092144641933   3.75179878486e-05
             0.1492   1.99427640036e-05    0.00220688106612    0.00187938698945   -0.00667045596797   1.98792082207e-05
             0.1494  -4.88339012219e-05    0.00237356209775    0.00156281044341   -0.00388375362796  -6.84729100255e-06
             0.1496  -0.000103190785676    0.00132894641138   0.000803484752544   -0.00107925900621  -3.24541850385e-05
             0.1498  -0.000117167332467  -0.000444738262932  -0.000280722509619    0.00156950777514  -4.65737112597e-05
               0.15  -7.93361414745e-05   -0.00228153534879   -0.00153448809315    0.00392445095359  -4.26593082693e-05
             0.1502   4.60994237547e-06   -0.00353183182686   -0.00279377520815    0.00585836720529  -2.06792304156e-05
             0.1504   0.000113873877849   -0.00375006647288   -0.00391486860693     0.0072380087454    1.2560355819e-05
             0.1506   0.000219041870643   -0.00281163032674   -0.00480111318495    0.00792666347447   4.56839975377e-05
             0.1508   0.000290828917735   -0.00092694417654   -0.00542309722997    0.00780914889039   6.68517459865e-05
              0.151    0.00030776431691       0.00144344841   -0.00582668663502    0.00683176944739   6.82181060045e-05
             0.1512   0.000260802943743     0.0037387882557    -0.0061239819875    0.00504203468521   4.90709384805e-05
             0.1514   0.000154991496863    0.00546359220747   -0.00646546301524    0.00261075738347   1.64107503712e-05
             0.1516   9.00359294657e-06    0.00631969115965   -0.00699666497637  -0.000176466123956  -1.73480140177e-05
             0.1518  -0.000147397647705     0.0062688715548   -0.00780844372191   -0.00296180632985  -3.87932065698e-05
              0.152  -0.000278428322921    0.00551235237416   -0.00889445960136   -0.00538364463501  -3.84524683966e-05
             0.1522  -0.000349678940861    0.00440009726988    -0.0101306964772   -0.00715325566141  -1.43879725586e-05
             0.1524  -0.000336269127882    0.00330613104207    -0.0112878897949   -0.00811795805997    2.6990261022e-05
             0.1526  -0.000229297029521    0.00251525036329    -0.0120788562939   -0.00829183554525   7.33411008922e-05
             0.1528  -3.85511929575e-05    0.00215713089529     -0.012231387802   -0.00784422432917    0.00011127563438
              0.153   0.000209093726424    0.00220184950291    -0.0115674428691    -0.0070486218607   0.000131947595941
             0.1532   0.000474885627688    0.00250783564154    -0.0100646668306    -0.0062064995944   0.000135188241852
             0.1534   0.000715725600907    0.00289747407219   -0.00787924269529   -0.00556790428489   0.000130390722817
             0.1536   0.000892448640789    0.00322953483508   -0.00531965093452   -0.00527136832817   0.000133397647948
             0.1538   0.000977044410644    0.00344181768281   -0.00277607217346   -0.00531938697726   0.000160042035829
              0.154    0.00095719307148    0.00355138050643  -0.000624732706094   -0.00559463827717     0.0002182701152
             0.1542   0.000837262422004    0.00361863449601   0.000864849644833   -0.00590978923148   0.000301492515627
             0.1544   0.000635960972612    0.00369645417647    0.00159217538359   -0.00607401751789   0.000385700146977
             0.1546   0.000381735748597    0.00378962045355    0.00163934590692   -0.00595520092659   0.000431939208252
             0.1548   0.000107373924474    0.00384341990563    0.00123258254489   -0.00551915893343   0.000394230141659
              0.155  -0.000154950545071    0.00376708193967   0.000664283815741   -0.00483533098652    0.00023138361888
             0.1552  -0.000377445254406    0.00348239341772   0.000200340064395   -0.00404911056917  -8.01019577902e-05
             0.1554   -0.00053910502335    0.00297548106276   1.96604779095e-06   -0.00333123954978  -0.000535408131397
             0.1556   -0.00062712782791    0.00232620432746   8.65957559037e-05   -0.00282110523788    -0.0010960159233
             0.1558  -0.000637932427966    0.00169752425745    0.00033956440868   -0.00258171192413   -0.00169141541696
              0.156   -0.00057800054427     0.0012834914625   0.000571410272465   -0.00257957077616   -0.00222812159249
             0.1562  -0.000464159318201    0.00123235930276   0.000600355311648   -0.00269450189458   -0.00260454032779
             0.1564  -0.000322582658711    0.00157373720376   0.000331048839652   -0.00275513435509   -0.00272891170515
             0.1566  -0.000185823263812    0.00218013144655  -0.000198234284222    -0.0025885804966   -0.00253687883114
             0.1568  -8.75558575003e-05    0.00278195262812  -0.000817388822996   -0.00206939948911   -0.00200529162578
              0.157  -5.54742912698e-05    0.00303546594282   -0.00127631027948   -0.00115422345986   -0.00115958120104
             0.1572  -0.000103785381158      0.002623760716    -0.0013306283332   0.000106496868102  -7.32284581891e-05
             0.1574  -0.000227522294798    0.00135902552729  -0.000833085885027    0.00158113336121    0.00114075857808
             0.1576  -0.000400985518656  -0.000746551114372   0.000200458120433    0.00308868461699    0.00234509893302
